manufacturer,device, model,rssi correction,tx,calibration confidence
huawei,msm7230,u8800,2,-17,1
infinix,INFINIX-X551,INFINIX-X551,2,-26,1
infinix,INFINIX-X600-5M,INFINIX-X600,2,-26,1
infinix,INFINIX-X600,INFINIX-X600,2,-26,1
infinix,INFINIX-X553-A1,Infinix HOT 3 LTE,2,-26,1
infinix,INFINIX-X553,Infinix HOT 3 LTE,2,-26,1
infinix,INFINIX-X554,Infinix HOT 3 Pro,2,-26,1
infinix,Infinix-X5511,Infinix HOT 4,2,-26,1
infinix,X557,Infinix HOT 4,2,-26,1
infinix,X557-Lite,Infinix HOT 4,2,-26,1
infinix,X557-Lite,Infinix HOT 4 Lite,2,-26,1
infinix,X556,Infinix HOT 4 Pro,2,-26,1
infinix,Infinix-X5511-13M,Infinix HOT 4 Pro,2,-26,1
infinix,Infinix-X521,Infinix HOT S,2,-26,1
infinix,Infinix-X5511,Infinix HOT4 LTE,2,-26,1
infinix,X601,Infinix NOTE 3,2,-26,1
infinix,X601-LTE,Infinix NOTE 3 Pro,2,-26,1
infinix,X601-3G,Infinix NOTE 3 Pro,2,-26,1
infinix,Infinix-X522,Infinix S2,2,-26,1
infinix,Infinix-X522,Infinix S2 Pro,2,-26,1
infinix,up09_infinix_x405_gms,Infinix X405,2,-26,1
infinix,Infinix_X454,Infinix X454,2,-26,1
infinix,X455,Infinix X455,2,-26,1
infinix,Infinix-X5010,Infinix X5010,2,-26,1
infinix,X505,Infinix X505,2,-26,1
infinix,Infinix_X509,Infinix X509,2,-26,1
infinix,Infinix_X510,Infinix X510,2,-26,1
infinix,Infinix_X510_sprout,Infinix X510,2,-26,1
infinix,INFINIX_X511,Infinix X511,2,-26,1
infinix,Infinix-X5514,Infinix X5514D,2,-26,1
infinix,Infinix-X5515,Infinix X5515,2,-26,1
infinix,Infinix-X5515F,Infinix X5515F,2,-26,1
infinix,Infinix-X5515I,Infinix X5515I,2,-26,1
infinix,Infinix-X5516,Infinix X5516,2,-26,1
infinix,Infinix-X5516B,Infinix X5516B,2,-26,1
infinix,Infinix-X5516C,Infinix X5516C,2,-26,1
infinix,X557,Infinix X557,2,-26,1
infinix,Infinix-X559,Infinix X559,2,-26,1
infinix,Infinix-X559C,Infinix X559C,2,-26,1
infinix,Infinix-X559C,Infinix X559F,2,-26,1
infinix,Infinix-X571,Infinix X571,2,-26,1
infinix,Infinix-X571,Infinix X571-LTE,2,-26,1
infinix,Infinix-X572,Infinix X572,2,-26,1
infinix,Infinix-X572,Infinix X572-LTE,2,-26,1
infinix,Infinix-X573,Infinix X573,2,-26,1
infinix,Infinix-X573B,Infinix X573B,2,-26,1
infinix,Infinix-X573,Infinix X573S,2,-26,1
infinix,Infinix-X603,Infinix X603,2,-26,1
infinix,Infinix-X603,Infinix X603-LTE,2,-26,1
infinix,Infinix-X604_sprout,Infinix X604,2,-26,1
infinix,Infinix-X604_sprout,Infinix X604B,2,-26,1
infinix,Infinix-X605_sprout,Infinix X605,2,-26,1
infinix,Infinix-X606,Infinix X606,2,-26,1
infinix,Infinix-X606B,Infinix X606B,2,-26,1
infinix,Infinix-X606C,Infinix X606C,2,-26,1
infinix,Infinix-X606D,Infinix X606D,2,-26,1
infinix,Infinix-X608,Infinix X608,2,-26,1
infinix,Infinix-X609,Infinix X609,2,-26,1
infinix,Infinix-X609B,Infinix X609B,2,-26,1
infinix,Infinix-X610,Infinix X610B,2,-26,1
infinix,Infinix-X620,Infinix X620,2,-26,1
infinix,Infinix-X620,Infinix X620B,2,-26,1
infinix,Infinix-X622,Infinix X622,2,-26,1
infinix,Infinix-X623,Infinix X623,2,-26,1
infinix,Infinix-X623,Infinix X623B,2,-26,1
infinix,Infinix-X624,Infinix X624,2,-26,1
infinix,Infinix-X624B,Infinix X624B,2,-26,1
infinix,Infinix-X625,Infinix X625B,2,-26,1
infinix,Infinix-X625C,Infinix X625C,2,-26,1
infinix,Infinix-X625D,Infinix X625D,2,-26,1
infinix,Infinix-X626,Infinix X626,2,-26,1
infinix,Infinix-X626B,Infinix X626B,2,-26,1
infinix,Infinix-X626B-LTE,Infinix X626B LTE,2,-26,1
infinix,Infinix-X627STU,Infinix X627,3,-27,3
infinix,Infinix-X627V,Infinix X627V,3,-27,1
infinix,Infinix-X627W,Infinix X627W,3,-27,1
infinix,Infinix-X650,Infinix X650,1,-26,3
infinix,Infinix-X650B,Infinix X650B,3,-30,1
infinix,Infinix-X650C,Infinix X650C,3,-30,3
infinix,Infinix-X650D,Infinix X650D,3,-30,1
infinix,Infinix-X652,Infinix X652,2,-26,1
infinix,Infinix-X652A,Infinix X652A,2,-26,1
infinix,Infinix-X652B,Infinix X652B,2,-26,1
infinix,Infinix-X652C,Infinix X652C,2,-26,1
infinix,Infinix-X653,Infinix X653,4,-24,3
infinix,Infinix-X653C,Infinix X653C,-1,-23,3
infinix,Infinix-X655,Infinix X655,2,-26,1
infinix,Infinix-X655C,Infinix X655C,2,-26,1
infinix,Infinix-X655D,Infinix X655D,2,-26,1
infinix,Infinix-X655F,Infinix X655F,2,-26,1
infinix,Infinix-X656,Infinix X656,2,-26,1
infinix,Infinix-X660,Infinix X660,2,-26,1
infinix,Infinix-X660B,Infinix X660B,2,-26,1
infinix,Infinix-X660C,Infinix X660C,2,-26,1
infinix,Infinix-X680,Infinix X680,2,-26,1
infinix,Infinix-X680B,Infinix X680B,2,-26,1
infinix,Infinix-X680C,Infinix X680C,2,-26,1
infinix,Infinix-X690,Infinix X690,2,-26,1
infinix,Infinix-X690B,Infinix X690B,2,-26,1
infinix,Infinix-X690C,Infinix X690C,2,-26,1
infinix,INFINIX-X552,Infinix Zero 3,2,-26,1
infinix,INFINIX-X552-95M,Infinix Zero 3,2,-26,1
infinix,X555,Infinix Zero 4,2,-26,1
infinix,X602,Infinix Zero 4 Plus,2,-26,1
infinix,Infinix-X521,Infinix-X521,2,-26,1
infinix,Infinix-X521-Pro,Infinix-X521,2,-26,1
infinix,Infinix-X521-3G,Infinix-X521,2,-26,1
infinix,Infinix-X521,Infinix-X521-LTE,2,-26,1
infinix,Infinix-X521,Infinix-X521S,2,-26,1
infinix,Infinix-X521-Pro,Infinix-X521_LTE,2,-26,1
infinix,Infinix-X551,Infinix-X551,2,-26,1
infinix,INFINIX-X552-95M,Infinix-X552,2,-26,1
infinix,INFINIX-X552,Infinix-X552,2,-26,1
infinix,INFINIX-X554,Infinix-X554,2,-26,1
infinix,INFINIX-X600-5M,Infinix-X600,2,-26,1
infinix,INFINIX-X600-H533-5M,Infinix-X600-LTE,2,-26,1
infinix,Infinix-X521,Infinix_X521,2,-26,1
infinix,Infinix-X521-Pro,Infinix_X521,2,-26,1
infinix,Infinix-X521,Infinix_X521S,2,-26,1
infinix,Infinix-X521-Pro,Infinix_X521_LTE,2,-26,1
infinix,X556,Infinix_X556_LTE,2,-26,1
infinix,X601-LTE,Infinix_X601_LTE,2,-26,1
itel,GP10X2019,GP10X2019,-1,-11,1
itel,ITELL_K4700Q,ITELL K4700Q,-1,-11,1
itel,Spice-F311,Spice F311,-1,-11,1
itel,it1512,it1512,-1,-11,1
itel,itel_A11,itel A11,-1,-11,1
itel,itel_A12,itel A12,-1,-11,1
itel,itel_A13,itel A13,-1,-11,1
itel,itel-A13Plus,itel A13Plus,-1,-11,1
itel,itel-A14,itel A14,-1,-11,1
itel,itel-A14,itel A14RU,-1,-11,1
itel,itel-A14S,itel A14S,-1,-11,1
itel,itel-A14,itel A14TZ,-1,-11,1
itel,itel-A15,itel A15,-1,-11,1
itel,itel-A15,itel A15R,-1,-11,1
itel,itel-A16-BD,itel A16,-1,-11,1
itel,itel-A16,itel A16,-1,-11,1
itel,itel-A16-Plus-BD,itel A16 Plus,-1,-11,1
itel,itel-A16-Plus,itel A16 Plus,-1,-11,1
itel,itel-A16-Plus,itel A16 Plus RU,-1,-11,1
itel,itel-A16S,itel A16S,-1,-11,1
itel,itel-A16,itel A16TZ,-1,-11,1
itel,itel-A20,itel A20,-1,-11,1
itel,itel_A21,itel A21,-1,-11,1
itel,itel-A22,itel A22,-1,-11,1
itel,itel-A22-Pro,itel A22 Pro,-1,-11,1
itel,itel-A23F,itel A23,-1,-11,1
itel,itel-A23,itel A23,-1,-11,1
itel,itel-A23F,itel A23P,-1,-11,1
itel,itel-A23,itel A23R,-1,-11,1
itel,itel-A23S,itel A23S,-1,-11,1
itel,itel_A31,itel A31,-1,-11,1
itel,itel-A31Plus,itel A31Plus,-1,-11,1
itel,itel-A32F,itel A32F,3,-26,3
itel,itel-A40,itel A40,-1,-11,1
itel,itel_A41,itel A41,-1,-11,1
itel,itel_A41Plus,itel A41 Plus,-1,-11,1
itel,itel-A42Plus,itel A42 Plus,-1,-11,1
itel,itel-A43,itel A43,-1,-11,1
itel,itel-A44,itel A44,-1,-11,1
itel,itel-A44-Power,itel A44 Power,-1,-11,1
itel,itel-A44-Pro,itel A44 Pro,-1,-11,1
itel,itel-A45,itel A45,-1,-11,1
itel,itel_A51,itel A51,-1,-11,1
itel,itel-A52,itel A52,-1,-11,1
itel,itel-A52-Lite,itel A52 Lite,-1,-11,1
itel,itel-A52B,itel A52B,-1,-11,1
itel,itel-A52S-Lite,itel A52S Lite,-1,-11,1
itel,itel-A62,itel A62,-1,-11,1
itel,itel-L5002,itel L5002,-1,-11,1
itel,itel-L5002P,itel L5002P,-1,-11,1
itel,itel-L5502,itel L5502,-1,-11,1
itel,itel-L5502S,itel L5502S,-1,-11,1
itel,itel-L5503,itel L5503,-3,-6,3
itel,itel-L5503L,itel L5503L,-3,-6,1
itel,itel-L5505,itel L5505,-1,-11,1
itel,itel-L6002P,itel L6002P,-1,-11,1
itel,itel-L6003P,itel L6003P,-1,-11,1
itel,itel-L6004,itel L6004,-1,-11,1
itel,itel-L6004L,itel L6004L,-1,-11,1
itel,itel-L6004P,itel L6004P,-1,-11,1
itel,itel-L6005,itel L6005,-4,-1,3
itel,itel-L6501,itel L6501,-1,-11,1
itel,itel_P11,itel P11,-1,-11,1
itel,itel_P12,itel P12,-1,-11,1
itel,itel-P13,itel P13,-1,-11,1
itel,itel-P13-Plus,itel P13 Plus,-1,-11,1
itel,itel-P31,itel P31,-1,-11,1
itel,itel-P32,itel P32,-1,-11,1
itel,itel_P41,itel P41,-1,-11,1
itel,P51,itel P51,-1,-11,1
itel,itel_Prime4,itel Prime 4,-1,-11,1
itel,S11,itel S11,-1,-11,1
itel,S11Plus,itel S11 Plus,-1,-11,1
itel,itel-S11-Pro,itel S11 Pro,-1,-11,1
itel,S11Plus,itel S11Plus,-1,-11,1
itel,itel-S11X,itel S11X,-1,-11,1
itel,itel-S12,itel S12,-1,-11,1
itel,itel-S13,itel S13,-1,-11,1
itel,itel-S13Pro,itel S13 Pro,-1,-11,1
itel,itel-S21,itel S21,-1,-11,1
itel,S31,itel S31,-1,-11,1
itel,itel-S32,itel S32,-1,-11,1
itel,itel-S32LTE,itel S32LTE,-1,-11,1
itel,itel-S33,itel S33,-1,-11,1
itel,itel_S41,itel S41,-1,-11,1
itel,itel-S42,itel S42,-1,-11,1
itel,itel-W4003,itel W4003,-1,-11,1
itel,itel-W5001P,itel W5001P,-1,-11,1
itel,itel-W5003,itel W5003,-1,-11,1
itel,itel-W5004,itel W5004,-1,-11,1
itel,itel-W5005,itel W5005,-1,-11,1
itel,itel-W5005P,itel W5005P,-1,-11,1
itel,itel-W5008,itel W5008,-1,-11,1
itel,itel-W5503,itel W5503,-1,-11,1
itel,itel-W5504,itel W5504,-1,-11,3
itel,itel-W5505,itel W5505,-1,-11,1
itel,itel-W6001,itel W6001,-1,-11,1
itel,itel-W6002,itel W6002,-1,-11,1
itel,itel-W6002E,itel W6002E,-1,-11,1
itel,itel-W6003,itel W6003,-1,-11,1
itel,itel-W6004,itel W6004,-1,-11,1
itel,itel-W6004P,itel W6004P,-1,-11,1
itel,itel-W6501,itel W6501,-1,-11,1
itel,itel_it1355,itel it1355,-1,-11,1
itel,itel_it1355M,itel it1355M,-1,-11,1
itel,itel_it1407,itel it1407,-1,-11,1
itel,itel_it1408,itel it1408,-1,-11,1
itel,itel_it1408C,itel it1408,-1,-11,1
itel,itel_it1409,itel it1409,-1,-11,1
itel,itel-it1460-Pro,itel it1460,-1,-11,1
itel,itel-it1460-Pro,itel it1460 Pro,-1,-11,1
itel,itel_it1506,itel it1506,-1,-11,1
itel,itel_it1507C,itel it1507,-1,-11,1
itel,itel_it1507,itel it1507,-1,-11,1
itel,itel_it1508,itel it1508,-1,-11,1
itel,itel_it1508C,itel it1508,-1,-11,1
itel,itel_it1508Plus,itel it1508,-1,-11,1
itel,itel_it1508C,itel it1508 GPS,-1,-11,1
itel,itel_it1508Plus,itel it1508 Plus,-1,-11,1
itel,itel_it1513,itel it1513,-1,-11,1
itel,itel_it1516Plus,itel it1516 Plus,-1,-11,1
itel,itel_it1518,itel it1518,-1,-11,1
itel,itel_it1551,itel it1551,-1,-11,1
itel,itel_it1551C,itel it1551,-1,-11,1
itel,itel_it1556,itel it1556,-1,-11,1
itel,itel_it1556Plus,itel it1556 Plus,-1,-11,1
itel,itel_it1556Plus,itel it1556 plus,-1,-11,1
itel,itel_it1655,itel it1655,-1,-11,1
itel,itel_it1655S,itel it1655S,-1,-11,1
itel,itel_it1702,itel it1702,-1,-11,1
itel,itel_it1703,itel it1703,-1,-11,1
itel,itel-it1520,itel-it1520,-1,-11,1
itel,itel-it1553,itel-it1553,-1,-11,1
itel,itel_it1505,itel_it1505,-1,-11,1
itel,itel_it1550,itel_it1550,-1,-11,1
lava,A1,A1,6,-26,1
lava,A3,A3,6,-26,1
lava,A3_mini,A3_mini,6,-26,1
lava,A50,A50,6,-26,1
lava,A52,A52,6,-26,1
lava,A55,A55,6,-26,1
lava,A67,A67,6,-26,1
lava,A68,A68,6,-26,1
lava,A71,A71,6,-26,1
lava,A72,A72,6,-26,1
lava,A73,A73,6,-26,1
lava,A76Plus,A76Plus,6,-26,1
lava,A77,A77,6,-26,1
lava,LA79,A79,6,-26,1
lava,LA82,A82,6,-26,1
lava,A97,A97,6,-26,1
lava,A97_2GB,A97 2GB,6,-26,1
lava,A97_2GB_PLUS,A97 2GB PLUS,6,-26,1
lava,A97,A97 IPS,6,-26,1
lava,AF9010,AF9010,6,-26,1
lava,AF9010_F,AF9010_F,6,-26,1
lava,AF9020,AF9020,6,-26,1
lava,AH9910,AH9910,6,-26,1
lava,AN9910,AN9910,6,-26,1
lava,XE2X,Era 2X,6,-26,1
lava,XE2X3GB,Era 2X 3GB,6,-26,1
lava,IFF2,Fuel F2,6,-26,1
lava,AF9030,LAVA AF9030,6,-26,1
lava,LE9810,LAVA LE9810,6,-26,1
lava,LE9820,LAVA LE9820,6,-26,1
lava,LE9930,LAVA LE9930,6,-26,1
lava,LE9940,LAVA LE9940,6,-26,1
lava,LE9940_W,LAVA LE9940_W,6,-26,1
lava,LF9810_2GB,LAVA LF9810_2GB,6,-26,1
lava,LH9930,LAVA LH9930,6,-26,1
lava,LH9931,LAVA LH9931,6,-26,1
lava,LH9950,LAVA LH9950,6,-26,1
lava,LN9810,LAVA LN9810,6,-26,1
lava,V5,LAVA V5,6,-26,1
lava,LAVAA1,LAVAA1,6,-26,1
lava,LAVA_A3,LAVA_A3,6,-26,1
lava,LAVA_A44,LAVA_A44,6,-26,1
lava,LAVA_R1,LAVA_R1,6,-26,1
lava,LE9910,LE9910,6,-26,1
lava,LE9920,LE9920,6,-26,1
lava,LE9920_P,LE9920_P,6,-26,1
lava,LH9810,LH9810,6,-26,1
lava,LH9910,LH9910,6,-26,1
lava,LN9820,LN9820,6,-26,1
lava,LN9820,LN9821,6,-26,1
lava,LN9910_2GB,LN9910_2GB,6,-26,1
lava,LT900,LT900,6,-26,1
lava,A89,Lava A89,6,-26,1
lava,Z61P,Lava Z61P,6,-26,1
lava,X10,LavaX10,6,-26,1
lava,P3,P3,6,-26,1
lava,P7,P7,6,-26,1
lava,P7plus,P7plus,6,-26,1
lava,PixelV1G_sprout,PixelV1,6,-26,1
lava,PixelV1_sprout,PixelV1,6,-26,1
lava,R1_Lite,R1_Lite,6,-26,1
lava,R2,R2,6,-26,1
lava,R3,R3,6,-26,1
lava,S1,S1,6,-26,1
lava,T101,T101,6,-26,1
lava,T71,T71,6,-26,1
lava,T71_w,T71_w,6,-26,1
lava,V23GB,V23GB,6,-26,1
lava,V2s,V2s,6,-26,1
lava,V2s,V2s M,6,-26,1
lava,V5,V5,6,-26,1
lava,X10,X10,6,-26,1
lava,X11,X11,6,-26,1
lava,X12,X12,6,-26,1
lava,X17,X17,6,-26,1
lava,X19,X19,6,-26,1
lava,X28,X28,6,-26,1
lava,X28_plus,X28 Plus,6,-26,1
lava,X3,X3,6,-26,1
lava,X38,X38,6,-26,1
lava,X382GB,X38 2GB,6,-26,1
lava,X41,X41,6,-26,1
lava,X41_Plus,X41 Plus,6,-26,1
lava,LX46,X46,6,-26,1
lava,X50,X50,6,-26,1
lava,X50_Plus,X50 Plus,6,-26,1
lava,X81,X81,6,-26,1
lava,XOLO_One_HD,XOLO One HD,6,-26,1
lava,LAVA_Z10,Z10,6,-26,1
lava,Z25,Z25,6,-26,1
lava,Z40,Z40,6,-26,1
lava,Z50,Z50,6,-26,3
lava,Z50_Pro,Z50_Pro,6,-26,1
lava,Z51,Z51,6,-26,1
lava,Z60,Z60,6,-26,1
lava,Z60s,Z60s,6,-26,1
lava,Z61,Z61,6,-26,1
lava,Z61_2GB,Z61_2GB,6,-26,1
lava,Z70,Z70,6,-26,1
lava,Z80,Z80,6,-26,1
lava,Z81,Z81,6,-26,1
lava,Z90,Z90,6,-26,1
lava,Z91,Z91,6,-26,1
lava,Z92,Z92,6,-26,1
lava,ZX,ZX,6,-26,1
lava,era_2,era 2,6,-26,1
lava,XOLO_era_4K,era 4K,6,-26,1
lava,era1X,era1X,6,-26,1
lava,era1X,era1Xpro,6,-26,1
lava,era_4G,era_4G,6,-26,1
lava,era_X,era_X,6,-26,1
lava,iris31,iris 31,6,-26,1
lava,iris_50_Pro,iris 50 Pro,6,-26,1
lava,iris30,iris30,6,-26,1
lava,iris40,iris40,6,-26,1
lava,iris42,iris42,6,-26,1
lava,iris50,iris50,6,-26,1
lava,iris50c,iris50,6,-26,1
lava,iris505,iris505,6,-26,1
lava,iris51,iris51,6,-26,1
lava,iris512,iris512,6,-26,1
lava,iris515,iris515,6,-26,1
lava,iris53,iris53,6,-26,1
lava,iris560,iris560,6,-26,1
lava,iris565,iris565,6,-26,1
lava,iris60,iris60,6,-26,1
lava,iris605,iris605,6,-26,1
lava,iris60c,iris60c,6,-26,1
lava,iris65,iris65,6,-26,1
lava,iris702,iris702,6,-26,1
lava,iris80,iris80,6,-26,1
lava,iris820,iris820,6,-26,1
lava,iris821,iris821,6,-26,1
lava,iris870,iris870,6,-26,1
lava,iris88,iris88,6,-26,1
lava,iris880,iris880,6,-26,1
lava,iris88_go,iris88_go,6,-26,1
lava,iris88_lite,iris88_lite,6,-26,1
lava,iris88s,iris88s,6,-26,1
lava,iris90,iris90,6,-26,1
leagoo,KIICAA_MIX,KIICAA MIX,-29,-23,1
leagoo,KIICAA_POWER,KIICAA POWER,-29,-23,1
leagoo,LeaPad_X,LeaPad_X,-29,-23,1
leagoo,M10,M10,-29,-23,1
leagoo,M10A,M10A,-29,-23,1
leagoo,M11,M11,-29,-23,1
leagoo,M12,M12,-29,-23,1
leagoo,M12A,M12A,-29,-23,1
leagoo,M13,M13,-29,-23,1
leagoo,M15,M15,-29,-23,1
leagoo,M9,M9,-29,-23,1
leagoo,M9_Pro,M9 Pro,-29,-23,1
leagoo,M9A_Pro,M9A Pro,-29,-23,1
leagoo,P1,P1,-29,-23,1
leagoo,P1_Pro,P1 Pro,-29,-23,1
leagoo,Power_2,Power 2,-29,-23,1
leagoo,Power_2_Pro,Power 2 Pro,-29,-23,1
leagoo,Power_5,Power 5,-29,-23,1
leagoo,Power_5_Lite,Power 5 Lite,-29,-23,1
leagoo,S10,S10,-29,-23,1
leagoo,S11,S11,-29,-23,1
leagoo,S8,S8,-29,-23,1
leagoo,S8Pro,S8 Pro,-29,-23,1
leagoo,S9,S9,-29,-23,1
leagoo,T5,T5,-29,-23,1
leagoo,T5c,T5c,-29,-23,3
leagoo,T8,T8,-29,-23,1
leagoo,T8s,T8s,-29,-23,1
leagoo,XRover,XRover,-29,-23,1
leagoo,XRover_C,XRover C,-29,-23,1
leagoo,Z10,Z10,-29,-23,1
leagoo,Z10-E,Z10-E,-29,-23,1
leagoo,Z13,Z13,-29,-23,1
leagoo,Z7,Z7,-29,-23,1
leagoo,Z9,Z9,-29,-23,1
leagoo,Z9A,Z9A,-29,-23,1
lenovo,501LV,501LV,3,-23,1
lenovo,601LV,601LV,3,-23,1
lenovo,602LV,602LV,3,-23,1
lenovo,701LV,701LV,3,-23,1
lenovo,702LV,702LV,3,-23,1
lenovo,801LV,801LV,3,-23,1
lenovo,A1_07,A1_07,3,-23,1
lenovo,A2107A-H,A2107A-H,3,-23,1
lenovo,lenovo75_a2_att_ics,A2107A-H,3,-23,1
lenovo,A30t,A30t,3,-23,1
lenovo,T702T,A66t,3,-23,1
lenovo,msm7627_surf,A68e,3,-23,1
lenovo,A7700,A7700,3,-23,1
lenovo,bumblebee,AQUOS 50S1,3,-23,1
lenovo,sun,AQUOS 50U3A,3,-23,1
lenovo,jazz,AQUOS 58U1,3,-23,1
lenovo,jazz,AQUOS 60LX765A,3,-23,1
lenovo,jazz,AQUOS 60UE20A,3,-23,1
lenovo,sun,AQUOS 65UR30A,3,-23,1
lenovo,sun,AQUOS 70UD30A,3,-23,1
lenovo,sun,AQUOS 70UG30A,3,-23,1
lenovo,sun,AQUOS 70XU30A,3,-23,1
lenovo,reks_cheets,Braswell Chrome OS Device,3,-23,1
lenovo,A3000,EveryPad,3,-23,1
lenovo,A3500F,EveryPad2,3,-23,1
lenovo,PB1-770M,EveryPad3,3,-23,1
lenovo,A10,IdeaPadA10,3,-23,1
lenovo,a2_wifi,IdeaTab A2107A-F,3,-23,1
lenovo,a2_wifi_row,IdeaTab A2107A-F,3,-23,1
lenovo,a2_3g_data,IdeaTab A2107A-H,3,-23,1
lenovo,lenovo75_a2_ics,IdeaTab A2107A-H,3,-23,1
lenovo,A3000,IdeaTab A3000-F,3,-23,1
lenovo,A3000,IdeaTab A3000-H,3,-23,1
lenovo,K2110A-F,IdeaTab K2110A-F,3,-23,1
lenovo,msm8660_surf,IdeaTab S2007A-F,3,-23,1
lenovo,msm8660_surf,IdeaTab S2007A-H,3,-23,1
lenovo,msm8660_surf,IdeaTab S2010A-D,3,-23,1
lenovo,msm8660_surf,IdeaTab S2010A-F,3,-23,1
lenovo,msm8660_surf,IdeaTab S2010A-H,3,-23,1
lenovo,S6000,IdeaTab S6000-F,3,-23,1
lenovo,S6000,IdeaTab S6000-H,3,-23,1
lenovo,A1000F,IdeaTabA1000-F,3,-23,1
lenovo,A1000G,IdeaTabA1000-G,3,-23,1
lenovo,A1000LF,IdeaTabA1000L-F,3,-23,1
lenovo,A1010T,IdeaTabA1010-T,3,-23,1
lenovo,A1020T,IdeaTabA1020-T,3,-23,1
lenovo,A2109A,IdeaTabA2109A,3,-23,1
lenovo,A2207A-H,IdeaTabA2207A-H,3,-23,1
lenovo,A5000E,IdeaTabA5000-E,3,-23,1
lenovo,S2109A,IdeaTabS2109A-F,3,-23,1
lenovo,msm8960,IdeaTabS2110AF,3,-23,1
lenovo,msm8960,IdeaTabS2110AH,3,-23,1
lenovo,sanpaolo,IdeaTabV2007A,3,-23,1
lenovo,santiago,IdeaTabV2010A,3,-23,1
lenovo,santiago,IdeaTabV2010A-W,3,-23,1
lenovo,reks_cheets,Intel Braswell Chromebook,3,-23,1
lenovo,K1,K1,3,-23,1
lenovo,ventana,K1,3,-23,1
lenovo,K350t,K350t,3,-23,1
lenovo,L18011,L18011,3,-23,1
lenovo,LAVIETabE10FHD2,LAVIE Tab E 10FHD2,3,-23,1
lenovo,LAVIETabE7SD1,LAVIE Tab E 7SD1,3,-23,1
lenovo,LIFETAB_E10310,LIFETAB_E10310,3,-23,1
lenovo,LIFETAB_E7310,LIFETAB_E7310,3,-23,1
lenovo,LIFETAB_E7310,LIFETAB_E7312,3,-23,1
lenovo,LIFETAB_S9512,LIFETAB_S9512,3,-23,1
lenovo,A305e,LNV-Lenovo A305e,3,-23,1
lenovo,A370e,LNV-Lenovo A370e,3,-23,1
lenovo,A375e,LNV-Lenovo A375e,3,-23,1
lenovo,A380e,LNV-Lenovo A380e,3,-23,1
lenovo,A385e,LNV-Lenovo A385e,3,-23,1
lenovo,A395e,LNV-Lenovo A395e,3,-23,1
lenovo,A505e,LNV-Lenovo A505e,3,-23,1
lenovo,A560_msm8610,LNV-Lenovo A560,3,-23,1
lenovo,A600e_msm8625,LNV-Lenovo A600e,3,-23,1
lenovo,A630e,LNV-Lenovo A630e,3,-23,1
lenovo,A690e,LNV-Lenovo A690e,3,-23,1
lenovo,A780e,LNV-Lenovo A780e,3,-23,1
lenovo,A785e,LNV-Lenovo A785e,3,-23,1
lenovo,msm7627a,LNV-Lenovo A790e,3,-23,1
lenovo,kitone,LNV-Lenovo K910e,3,-23,1
lenovo,S870e,LNV-Lenovo S870e,3,-23,1
lenovo,A560e_msm7627a,LNV-Lenovo_A560e,3,-23,1
lenovo,A7-30HC,Lenovo 2 A7-30HC,3,-23,1
lenovo,A7-30TC,Lenovo 2 A7-30TC,3,-23,1
lenovo,A8-50F,Lenovo 2 A8-50F,3,-23,1
lenovo,A8-50LC,Lenovo 2 A8-50LC,3,-23,1
lenovo,amazon_w,Lenovo A1-32AB0,3,-23,1
lenovo,A1000,Lenovo A1000,3,-23,1
lenovo,scx35_sp7731gea_taichi,Lenovo A1000m,3,-23,1
lenovo,A1010a20,Lenovo A1010a20,2,-25,3
lenovo,A1900,Lenovo A1900,3,-23,1
lenovo,A2010-a,Lenovo A2010-a,3,-23,1
lenovo,A2010l36,Lenovo A2010l36,3,-23,1
lenovo,A2016a40,Lenovo A2016a40,3,-23,1
lenovo,A2016b30,Lenovo A2016b30,3,-23,1
lenovo,A2016b31,Lenovo A2016b31,3,-23,1
lenovo,angus3A41,Lenovo A2020a40,3,-23,1
lenovo,angus3A4,Lenovo A2020a40,3,-23,1
lenovo,A208t,Lenovo A208t,3,-23,1
lenovo,A218t,Lenovo A218t,3,-23,1
lenovo,A228t,Lenovo A228t,3,-23,1
lenovo,A238t,Lenovo A238t,3,-23,1
lenovo,A2580,Lenovo A2580,3,-23,1
lenovo,A269,Lenovo A269,3,-23,1
lenovo,A269i,Lenovo A269i,3,-23,1
lenovo,A278t,Lenovo A278t,3,-23,1
lenovo,A2800-d,Lenovo A2800-d,3,-23,1
lenovo,A2860,Lenovo A2860,3,-23,1
lenovo,A288t,Lenovo A288t,3,-23,1
lenovo,A298t,Lenovo A298t,3,-23,1
lenovo,austin,Lenovo A300,3,-23,1
lenovo,A3000,Lenovo A3000-H,3,-23,1
lenovo,A300t,Lenovo A300t,3,-23,1
lenovo,A305e,Lenovo A305e,3,-23,1
lenovo,A308t,Lenovo A308t,3,-23,1
lenovo,A316,Lenovo A316,3,-23,1
lenovo,A316i,Lenovo A316i,3,-23,1
lenovo,A318t,Lenovo A318t,3,-23,1
lenovo,A319,Lenovo A319,3,-23,1
lenovo,A320t,Lenovo A320t,3,-23,1
lenovo,a326,Lenovo A326,3,-23,1
lenovo,A328,Lenovo A328,3,-23,1
lenovo,A328t,Lenovo A328t,3,-23,1
lenovo,A3300-HV,Lenovo A3300-HV,3,-23,1
lenovo,A3300-T,Lenovo A3300-T,3,-23,1
lenovo,A330e,Lenovo A330e,3,-23,1
lenovo,A338t,Lenovo A338t,3,-23,1
